Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,PublicHoliday,DayOfWeek,Workday
10/08/2022,Brooklyn,Yellow Taxi,281,2022,8,10,Summer,0,Wed,1
10/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,10,Summer,0,Wed,1
10/08/2022,Queens,Yellow Taxi,6894,2022,8,10,Summer,0,Wed,1
10/08/2022,Bronx,Yellow Taxi,63,2022,8,10,Summer,0,Wed,1
10/08/2022,Manhattan,High Volume For-Hire Vehicle,220938,2022,8,10,Summer,0,Wed,1
10/08/2022,Queens,Green Taxi,383,2022,8,10,Summer,0,Wed,1
10/08/2022,EWR,Green Taxi,0,2022,8,10,Summer,0,Wed,1
10/08/2022,Manhattan,Yellow Taxi,72075,2022,8,10,Summer,0,Wed,1
11/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,11,Summer,0,Thu,1
11/08/2022,Staten Island,Green Taxi,0,2022,8,11,Summer,0,Thu,1
11/08/2022,Staten Island,High Volume For-Hire Vehicle,7263,2022,8,11,Summer,0,Thu,1
11/08/2022,Queens,Green Taxi,441,2022,8,11,Summer,0,Thu,1
11/08/2022,Queens,Yellow Taxi,8960,2022,8,11,Summer,0,Thu,1
11/08/2022,Manhattan,Yellow Taxi,97449,2022,8,11,Summer,0,Thu,1
11/08/2022,Staten Island,Yellow Taxi,7,2022,8,11,Summer,0,Thu,1
11/08/2022,Brooklyn,High Volume For-Hire Vehicle,137887,2022,8,11,Summer,0,Thu,1
11/08/2022,Bronx,Yellow Taxi,95,2022,8,11,Summer,0,Thu,1
11/08/2022,Brooklyn,Green Taxi,251,2022,8,11,Summer,0,Thu,1
11/08/2022,Brooklyn,Yellow Taxi,512,2022,8,11,Summer,0,Thu,1
11/08/2022,Bronx,High Volume For-Hire Vehicle,62247,2022,8,11,Summer,0,Thu,1
11/08/2022,EWR,Yellow Taxi,8,2022,8,11,Summer,0,Thu,1
11/08/2022,Bronx,Green Taxi,29,2022,8,11,Summer,0,Thu,1
11/08/2022,Manhattan,Green Taxi,1297,2022,8,11,Summer,0,Thu,1
11/08/2022,Queens,High Volume For-Hire Vehicle,106144,2022,8,11,Summer,0,Thu,1
11/08/2022,EWR,Green Taxi,0,2022,8,11,Summer,0,Thu,1
11/08/2022,Manhattan,High Volume For-Hire Vehicle,230316,2022,8,11,Summer,0,Thu,1
12/08/2022,Staten Island,Yellow Taxi,2,2022,8,12,Summer,0,Fri,1
12/08/2022,Manhattan,Yellow Taxi,91331,2022,8,12,Summer,0,Fri,1
12/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,12,Summer,0,Fri,1
12/08/2022,Brooklyn,Green Taxi,213,2022,8,12,Summer,0,Fri,1
12/08/2022,Queens,Green Taxi,440,2022,8,12,Summer,0,Fri,1
12/08/2022,Manhattan,Green Taxi,1190,2022,8,12,Summer,0,Fri,1
12/08/2022,Bronx,Green Taxi,39,2022,8,12,Summer,0,Fri,1
12/08/2022,Bronx,Yellow Taxi,118,2022,8,12,Summer,0,Fri,1
12/08/2022,Queens,Yellow Taxi,8922,2022,8,12,Summer,0,Fri,1
12/08/2022,Brooklyn,Yellow Taxi,505,2022,8,12,Summer,0,Fri,1
12/08/2022,EWR,Green Taxi,0,2022,8,12,Summer,0,Fri,1
12/08/2022,Staten Island,Green Taxi,2,2022,8,12,Summer,0,Fri,1
12/08/2022,Bronx,High Volume For-Hire Vehicle,69144,2022,8,12,Summer,0,Fri,1
12/08/2022,Brooklyn,High Volume For-Hire Vehicle,154750,2022,8,12,Summer,0,Fri,1
12/08/2022,Manhattan,High Volume For-Hire Vehicle,233845,2022,8,12,Summer,0,Fri,1
12/08/2022,Queens,High Volume For-Hire Vehicle,116466,2022,8,12,Summer,0,Fri,1
12/08/2022,Staten Island,High Volume For-Hire Vehicle,8361,2022,8,12,Summer,0,Fri,1
12/08/2022,EWR,Yellow Taxi,4,2022,8,12,Summer,0,Fri,1
13/08/2022,Manhattan,High Volume For-Hire Vehicle,239604,2022,8,13,Summer,0,Sat,0
13/08/2022,Staten Island,High Volume For-Hire Vehicle,8122,2022,8,13,Summer,0,Sat,0
13/08/2022,Queens,Green Taxi,406,2022,8,13,Summer,0,Sat,0
13/08/2022,Brooklyn,High Volume For-Hire Vehicle,175975,2022,8,13,Summer,0,Sat,0
13/08/2022,Manhattan,Yellow Taxi,85888,2022,8,13,Summer,0,Sat,0
13/08/2022,Brooklyn,Green Taxi,304,2022,8,13,Summer,0,Sat,0
13/08/2022,Queens,High Volume For-Hire Vehicle,119139,2022,8,13,Summer,0,Sat,0
13/08/2022,Bronx,Green Taxi,47,2022,8,13,Summer,0,Sat,0
13/08/2022,Brooklyn,Yellow Taxi,605,2022,8,13,Summer,0,Sat,0
13/08/2022,Queens,Yellow Taxi,7588,2022,8,13,Summer,0,Sat,0
13/08/2022,EWR,Yellow Taxi,5,2022,8,13,Summer,0,Sat,0
13/08/2022,EWR,Green Taxi,0,2022,8,13,Summer,0,Sat,0
13/08/2022,Bronx,Yellow Taxi,65,2022,8,13,Summer,0,Sat,0
13/08/2022,Bronx,High Volume For-Hire Vehicle,69586,2022,8,13,Summer,0,Sat,0
13/08/2022,Manhattan,Green Taxi,823,2022,8,13,Summer,0,Sat,0
13/08/2022,Staten Island,Green Taxi,0,2022,8,13,Summer,0,Sat,0
13/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,13,Summer,0,Sat,0
13/08/2022,Staten Island,Yellow Taxi,5,2022,8,13,Summer,0,Sat,0
14/08/2022,Bronx,Yellow Taxi,85,2022,8,14,Summer,0,Sun,0
14/08/2022,Brooklyn,Green Taxi,279,2022,8,14,Summer,0,Sun,0
14/08/2022,Staten Island,Yellow Taxi,6,2022,8,14,Summer,0,Sun,0
14/08/2022,EWR,Yellow Taxi,2,2022,8,14,Summer,0,Sun,0
14/08/2022,Manhattan,High Volume For-Hire Vehicle,195304,2022,8,14,Summer,0,Sun,0
14/08/2022,Staten Island,Green Taxi,0,2022,8,14,Summer,0,Sun,0
14/08/2022,EWR,Green Taxi,0,2022,8,14,Summer,0,Sun,0
14/08/2022,Brooklyn,High Volume For-Hire Vehicle,153566,2022,8,14,Summer,0,Sun,0
14/08/2022,Staten Island,High Volume For-Hire Vehicle,6238,2022,8,14,Summer,0,Sun,0
14/08/2022,Queens,Green Taxi,330,2022,8,14,Summer,0,Sun,0
14/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,14,Summer,0,Sun,0
14/08/2022,Queens,Yellow Taxi,9545,2022,8,14,Summer,0,Sun,0
14/08/2022,Bronx,High Volume For-Hire Vehicle,60272,2022,8,14,Summer,0,Sun,0
14/08/2022,Manhattan,Yellow Taxi,69504,2022,8,14,Summer,0,Sun,0
14/08/2022,Bronx,Green Taxi,35,2022,8,14,Summer,0,Sun,0
14/08/2022,Manhattan,Green Taxi,809,2022,8,14,Summer,0,Sun,0
14/08/2022,Brooklyn,Yellow Taxi,543,2022,8,14,Summer,0,Sun,0
14/08/2022,Queens,High Volume For-Hire Vehicle,110928,2022,8,14,Summer,0,Sun,0
15/08/2022,Staten Island,Green Taxi,0,2022,8,15,Summer,0,Mon,1
15/08/2022,Brooklyn,Yellow Taxi,409,2022,8,15,Summer,0,Mon,1
15/08/2022,EWR,Green Taxi,0,2022,8,15,Summer,0,Mon,1
15/08/2022,Queens,High Volume For-Hire Vehicle,96072,2022,8,15,Summer,0,Mon,1
15/08/2022,Manhattan,High Volume For-Hire Vehicle,170722,2022,8,15,Summer,0,Mon,1
15/08/2022,Bronx,Green Taxi,48,2022,8,15,Summer,0,Mon,1
15/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,15,Summer,0,Mon,1
15/08/2022,Bronx,High Volume For-Hire Vehicle,55586,2022,8,15,Summer,0,Mon,1
15/08/2022,Staten Island,High Volume For-Hire Vehicle,6329,2022,8,15,Summer,0,Mon,1
15/08/2022,Bronx,Yellow Taxi,116,2022,8,15,Summer,0,Mon,1
15/08/2022,Queens,Green Taxi,357,2022,8,15,Summer,0,Mon,1
15/08/2022,Queens,Yellow Taxi,9858,2022,8,15,Summer,0,Mon,1
15/08/2022,Brooklyn,Green Taxi,211,2022,8,15,Summer,0,Mon,1
15/08/2022,Brooklyn,High Volume For-Hire Vehicle,115278,2022,8,15,Summer,0,Mon,1
15/08/2022,Manhattan,Yellow Taxi,76602,2022,8,15,Summer,0,Mon,1
15/08/2022,EWR,Yellow Taxi,3,2022,8,15,Summer,0,Mon,1
15/08/2022,Manhattan,Green Taxi,1110,2022,8,15,Summer,0,Mon,1
15/08/2022,Staten Island,Yellow Taxi,8,2022,8,15,Summer,0,Mon,1
16/08/2022,Manhattan,Yellow Taxi,88772,2022,8,16,Summer,0,Tue,1
16/08/2022,Queens,Green Taxi,367,2022,8,16,Summer,0,Tue,1
16/08/2022,Brooklyn,Green Taxi,169,2022,8,16,Summer,0,Tue,1
16/08/2022,EWR,Green Taxi,0,2022,8,16,Summer,0,Tue,1
16/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,16,Summer,0,Tue,1
16/08/2022,Bronx,Yellow Taxi,101,2022,8,16,Summer,0,Tue,1
16/08/2022,Staten Island,High Volume For-Hire Vehicle,6492,2022,8,16,Summer,0,Tue,1
16/08/2022,Staten Island,Yellow Taxi,8,2022,8,16,Summer,0,Tue,1
16/08/2022,Bronx,Green Taxi,31,2022,8,16,Summer,0,Tue,1
16/08/2022,Manhattan,High Volume For-Hire Vehicle,189313,2022,8,16,Summer,0,Tue,1
16/08/2022,Brooklyn,Yellow Taxi,432,2022,8,16,Summer,0,Tue,1
16/08/2022,EWR,Yellow Taxi,3,2022,8,16,Summer,0,Tue,1
16/08/2022,Manhattan,Green Taxi,1222,2022,8,16,Summer,0,Tue,1
16/08/2022,Brooklyn,High Volume For-Hire Vehicle,117505,2022,8,16,Summer,0,Tue,1
16/08/2022,Bronx,High Volume For-Hire Vehicle,55063,2022,8,16,Summer,0,Tue,1
16/08/2022,Staten Island,Green Taxi,0,2022,8,16,Summer,0,Tue,1
16/08/2022,Queens,High Volume For-Hire Vehicle,92953,2022,8,16,Summer,0,Tue,1
16/08/2022,Queens,Yellow Taxi,8948,2022,8,16,Summer,0,Tue,1
17/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,17,Summer,0,Wed,1
17/08/2022,Queens,Yellow Taxi,8562,2022,8,17,Summer,0,Wed,1
17/08/2022,Brooklyn,Green Taxi,193,2022,8,17,Summer,0,Wed,1
17/08/2022,Staten Island,Yellow Taxi,4,2022,8,17,Summer,0,Wed,1
17/08/2022,Manhattan,High Volume For-Hire Vehicle,201986,2022,8,17,Summer,0,Wed,1
17/08/2022,Bronx,Yellow Taxi,98,2022,8,17,Summer,0,Wed,1
17/08/2022,EWR,Green Taxi,0,2022,8,17,Summer,0,Wed,1
17/08/2022,Brooklyn,High Volume For-Hire Vehicle,125269,2022,8,17,Summer,0,Wed,1
17/08/2022,Staten Island,Green Taxi,1,2022,8,17,Summer,0,Wed,1
17/08/2022,Bronx,Green Taxi,36,2022,8,17,Summer,0,Wed,1
17/08/2022,Bronx,High Volume For-Hire Vehicle,57817,2022,8,17,Summer,0,Wed,1
17/08/2022,EWR,Yellow Taxi,4,2022,8,17,Summer,0,Wed,1
17/08/2022,Manhattan,Green Taxi,1228,2022,8,17,Summer,0,Wed,1
17/08/2022,Brooklyn,Yellow Taxi,392,2022,8,17,Summer,0,Wed,1
17/08/2022,Manhattan,Yellow Taxi,91753,2022,8,17,Summer,0,Wed,1
17/08/2022,Staten Island,High Volume For-Hire Vehicle,6604,2022,8,17,Summer,0,Wed,1
17/08/2022,Queens,High Volume For-Hire Vehicle,95296,2022,8,17,Summer,0,Wed,1
17/08/2022,Queens,Green Taxi,387,2022,8,17,Summer,0,Wed,1
18/08/2022,Manhattan,High Volume For-Hire Vehicle,211904,2022,8,18,Summer,0,Thu,1
18/08/2022,EWR,Green Taxi,0,2022,8,18,Summer,0,Thu,1
18/08/2022,Staten Island,Green Taxi,0,2022,8,18,Summer,0,Thu,1
18/08/2022,Brooklyn,Green Taxi,214,2022,8,18,Summer,0,Thu,1
18/08/2022,Manhattan,Yellow Taxi,93023,2022,8,18,Summer,0,Thu,1
18/08/2022,Queens,Green Taxi,482,2022,8,18,Summer,0,Thu,1
18/08/2022,Bronx,Yellow Taxi,104,2022,8,18,Summer,0,Thu,1
18/08/2022,Staten Island,High Volume For-Hire Vehicle,7180,2022,8,18,Summer,0,Thu,1
18/08/2022,Queens,Yellow Taxi,8897,2022,8,18,Summer,0,Thu,1
18/08/2022,EWR,Yellow Taxi,3,2022,8,18,Summer,0,Thu,1
18/08/2022,Bronx,High Volume For-Hire Vehicle,61594,2022,8,18,Summer,0,Thu,1
18/08/2022,Bronx,Green Taxi,46,2022,8,18,Summer,0,Thu,1
18/08/2022,Queens,High Volume For-Hire Vehicle,103443,2022,8,18,Summer,0,Thu,1
18/08/2022,Brooklyn,High Volume For-Hire Vehicle,135266,2022,8,18,Summer,0,Thu,1
18/08/2022,Brooklyn,Yellow Taxi,458,2022,8,18,Summer,0,Thu,1
18/08/2022,Staten Island,Yellow Taxi,2,2022,8,18,Summer,0,Thu,1
18/08/2022,Manhattan,Green Taxi,1150,2022,8,18,Summer,0,Thu,1
18/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,18,Summer,0,Thu,1
19/08/2022,EWR,Yellow Taxi,4,2022,8,19,Summer,0,Fri,1
19/08/2022,Manhattan,High Volume For-Hire Vehicle,226009,2022,8,19,Summer,0,Fri,1
19/08/2022,Bronx,High Volume For-Hire Vehicle,71736,2022,8,19,Summer,0,Fri,1
19/08/2022,EWR,Green Taxi,0,2022,8,19,Summer,0,Fri,1
19/08/2022,Brooklyn,Green Taxi,224,2022,8,19,Summer,0,Fri,1
19/08/2022,Bronx,Green Taxi,49,2022,8,19,Summer,0,Fri,1
19/08/2022,Staten Island,Yellow Taxi,5,2022,8,19,Summer,0,Fri,1
19/08/2022,Manhattan,Yellow Taxi,88686,2022,8,19,Summer,0,Fri,1
19/08/2022,Queens,Green Taxi,429,2022,8,19,Summer,0,Fri,1
19/08/2022,Manhattan,Green Taxi,1113,2022,8,19,Summer,0,Fri,1
19/08/2022,Bronx,Yellow Taxi,103,2022,8,19,Summer,0,Fri,1
19/08/2022,Staten Island,Green Taxi,0,2022,8,19,Summer,0,Fri,1
19/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,19,Summer,0,Fri,1
19/08/2022,Staten Island,High Volume For-Hire Vehicle,8181,2022,8,19,Summer,0,Fri,1
19/08/2022,Queens,High Volume For-Hire Vehicle,117876,2022,8,19,Summer,0,Fri,1
19/08/2022,Brooklyn,Yellow Taxi,489,2022,8,19,Summer,0,Fri,1
19/08/2022,Brooklyn,High Volume For-Hire Vehicle,158151,2022,8,19,Summer,0,Fri,1
19/08/2022,Queens,Yellow Taxi,9094,2022,8,19,Summer,0,Fri,1
20/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,20,Summer,0,Sat,0
20/08/2022,Staten Island,High Volume For-Hire Vehicle,8171,2022,8,20,Summer,0,Sat,0
20/08/2022,Queens,High Volume For-Hire Vehicle,122588,2022,8,20,Summer,0,Sat,0
20/08/2022,Manhattan,Green Taxi,861,2022,8,20,Summer,0,Sat,0
20/08/2022,Manhattan,High Volume For-Hire Vehicle,247298,2022,8,20,Summer,0,Sat,0
20/08/2022,Brooklyn,Green Taxi,278,2022,8,20,Summer,0,Sat,0
20/08/2022,EWR,Green Taxi,0,2022,8,20,Summer,0,Sat,0
20/08/2022,Bronx,Yellow Taxi,72,2022,8,20,Summer,0,Sat,0
20/08/2022,Brooklyn,High Volume For-Hire Vehicle,191189,2022,8,20,Summer,0,Sat,0
20/08/2022,Bronx,Green Taxi,40,2022,8,20,Summer,0,Sat,0
20/08/2022,Brooklyn,Yellow Taxi,701,2022,8,20,Summer,0,Sat,0
20/08/2022,Queens,Yellow Taxi,7810,2022,8,20,Summer,0,Sat,0
20/08/2022,Staten Island,Yellow Taxi,8,2022,8,20,Summer,0,Sat,0
20/08/2022,EWR,Yellow Taxi,4,2022,8,20,Summer,0,Sat,0
20/08/2022,Manhattan,Yellow Taxi,85683,2022,8,20,Summer,0,Sat,0
20/08/2022,Staten Island,Green Taxi,1,2022,8,20,Summer,0,Sat,0
20/08/2022,Queens,Green Taxi,448,2022,8,20,Summer,0,Sat,0
20/08/2022,Bronx,High Volume For-Hire Vehicle,71286,2022,8,20,Summer,0,Sat,0
21/08/2022,Manhattan,High Volume For-Hire Vehicle,202711,2022,8,21,Summer,0,Sun,0
21/08/2022,Manhattan,Yellow Taxi,70091,2022,8,21,Summer,0,Sun,0
21/08/2022,Staten Island,Yellow Taxi,8,2022,8,21,Summer,0,Sun,0
21/08/2022,Staten Island,High Volume For-Hire Vehicle,6344,2022,8,21,Summer,0,Sun,0
21/08/2022,Manhattan,Green Taxi,828,2022,8,21,Summer,0,Sun,0
21/08/2022,EWR,Green Taxi,0,2022,8,21,Summer,0,Sun,0
21/08/2022,Brooklyn,Yellow Taxi,558,2022,8,21,Summer,0,Sun,0
21/08/2022,Bronx,Yellow Taxi,83,2022,8,21,Summer,0,Sun,0
21/08/2022,Bronx,High Volume For-Hire Vehicle,60283,2022,8,21,Summer,0,Sun,0
21/08/2022,Brooklyn,Green Taxi,282,2022,8,21,Summer,0,Sun,0
21/08/2022,Queens,Green Taxi,343,2022,8,21,Summer,0,Sun,0
21/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,21,Summer,0,Sun,0
21/08/2022,Staten Island,Green Taxi,0,2022,8,21,Summer,0,Sun,0
21/08/2022,Bronx,Green Taxi,29,2022,8,21,Summer,0,Sun,0
21/08/2022,EWR,Yellow Taxi,6,2022,8,21,Summer,0,Sun,0
21/08/2022,Queens,Yellow Taxi,9524,2022,8,21,Summer,0,Sun,0
21/08/2022,Brooklyn,High Volume For-Hire Vehicle,161589,2022,8,21,Summer,0,Sun,0
21/08/2022,Queens,High Volume For-Hire Vehicle,111224,2022,8,21,Summer,0,Sun,0
22/08/2022,Staten Island,High Volume For-Hire Vehicle,6356,2022,8,22,Summer,0,Mon,1
22/08/2022,Brooklyn,Yellow Taxi,371,2022,8,22,Summer,0,Mon,1
22/08/2022,Brooklyn,Green Taxi,206,2022,8,22,Summer,0,Mon,1
22/08/2022,Queens,High Volume For-Hire Vehicle,97379,2022,8,22,Summer,0,Mon,1
22/08/2022,Manhattan,Yellow Taxi,75497,2022,8,22,Summer,0,Mon,1
22/08/2022,Bronx,Green Taxi,42,2022,8,22,Summer,0,Mon,1
22/08/2022,Manhattan,Green Taxi,1221,2022,8,22,Summer,0,Mon,1
22/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,22,Summer,0,Mon,1
22/08/2022,EWR,Green Taxi,0,2022,8,22,Summer,0,Mon,1
22/08/2022,Staten Island,Yellow Taxi,6,2022,8,22,Summer,0,Mon,1
22/08/2022,Bronx,Yellow Taxi,120,2022,8,22,Summer,0,Mon,1
22/08/2022,Queens,Green Taxi,322,2022,8,22,Summer,0,Mon,1
22/08/2022,Queens,Yellow Taxi,9756,2022,8,22,Summer,0,Mon,1
22/08/2022,EWR,Yellow Taxi,2,2022,8,22,Summer,0,Mon,1
22/08/2022,Bronx,High Volume For-Hire Vehicle,56474,2022,8,22,Summer,0,Mon,1
22/08/2022,Manhattan,High Volume For-Hire Vehicle,179174,2022,8,22,Summer,0,Mon,1
22/08/2022,Brooklyn,High Volume For-Hire Vehicle,119378,2022,8,22,Summer,0,Mon,1
22/08/2022,Staten Island,Green Taxi,0,2022,8,22,Summer,0,Mon,1
23/08/2022,Brooklyn,Green Taxi,212,2022,8,23,Summer,0,Tue,1
23/08/2022,Queens,Green Taxi,391,2022,8,23,Summer,0,Tue,1
23/08/2022,Brooklyn,High Volume For-Hire Vehicle,119564,2022,8,23,Summer,0,Tue,1
23/08/2022,Staten Island,High Volume For-Hire Vehicle,6404,2022,8,23,Summer,0,Tue,1
23/08/2022,Manhattan,High Volume For-Hire Vehicle,187183,2022,8,23,Summer,0,Tue,1
23/08/2022,Bronx,High Volume For-Hire Vehicle,55119,2022,8,23,Summer,0,Tue,1
23/08/2022,EWR,Green Taxi,0,2022,8,23,Summer,0,Tue,1
23/08/2022,Staten Island,Yellow Taxi,5,2022,8,23,Summer,0,Tue,1
23/08/2022,Bronx,Yellow Taxi,112,2022,8,23,Summer,0,Tue,1
23/08/2022,Brooklyn,Yellow Taxi,461,2022,8,23,Summer,0,Tue,1
23/08/2022,Queens,High Volume For-Hire Vehicle,99672,2022,8,23,Summer,0,Tue,1
23/08/2022,EWR,Yellow Taxi,4,2022,8,23,Summer,0,Tue,1
23/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,23,Summer,0,Tue,1
23/08/2022,Bronx,Green Taxi,32,2022,8,23,Summer,0,Tue,1
23/08/2022,Queens,Yellow Taxi,10288,2022,8,23,Summer,0,Tue,1
23/08/2022,Staten Island,Green Taxi,0,2022,8,23,Summer,0,Tue,1
23/08/2022,Manhattan,Green Taxi,1211,2022,8,23,Summer,0,Tue,1
23/08/2022,Manhattan,Yellow Taxi,87904,2022,8,23,Summer,0,Tue,1
24/08/2022,Brooklyn,Yellow Taxi,455,2022,8,24,Summer,0,Wed,1
24/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,24,Summer,0,Wed,1
24/08/2022,Manhattan,High Volume For-Hire Vehicle,202956,2022,8,24,Summer,0,Wed,1
24/08/2022,Bronx,Green Taxi,37,2022,8,24,Summer,0,Wed,1
24/08/2022,Brooklyn,Green Taxi,206,2022,8,24,Summer,0,Wed,1
24/08/2022,Manhattan,Yellow Taxi,91979,2022,8,24,Summer,0,Wed,1
24/08/2022,EWR,Yellow Taxi,3,2022,8,24,Summer,0,Wed,1
24/08/2022,Manhattan,Green Taxi,1214,2022,8,24,Summer,0,Wed,1
24/08/2022,Brooklyn,High Volume For-Hire Vehicle,126948,2022,8,24,Summer,0,Wed,1
24/08/2022,Queens,Yellow Taxi,9226,2022,8,24,Summer,0,Wed,1
24/08/2022,Staten Island,High Volume For-Hire Vehicle,6536,2022,8,24,Summer,0,Wed,1
24/08/2022,Queens,Green Taxi,412,2022,8,24,Summer,0,Wed,1
24/08/2022,Queens,High Volume For-Hire Vehicle,98011,2022,8,24,Summer,0,Wed,1
24/08/2022,Staten Island,Green Taxi,0,2022,8,24,Summer,0,Wed,1
24/08/2022,EWR,Green Taxi,0,2022,8,24,Summer,0,Wed,1
24/08/2022,Staten Island,Yellow Taxi,4,2022,8,24,Summer,0,Wed,1
24/08/2022,Bronx,Yellow Taxi,89,2022,8,24,Summer,0,Wed,1
24/08/2022,Bronx,High Volume For-Hire Vehicle,57204,2022,8,24,Summer,0,Wed,1
25/08/2022,Queens,Green Taxi,446,2022,8,25,Summer,0,Thu,1
25/08/2022,Brooklyn,Green Taxi,233,2022,8,25,Summer,0,Thu,1
25/08/2022,Brooklyn,Yellow Taxi,487,2022,8,25,Summer,0,Thu,1
25/08/2022,Staten Island,High Volume For-Hire Vehicle,6864,2022,8,25,Summer,0,Thu,1
25/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,25,Summer,0,Thu,1
25/08/2022,EWR,Yellow Taxi,8,2022,8,25,Summer,0,Thu,1
25/08/2022,Staten Island,Green Taxi,1,2022,8,25,Summer,0,Thu,1
25/08/2022,Bronx,Yellow Taxi,97,2022,8,25,Summer,0,Thu,1
25/08/2022,Queens,Yellow Taxi,9214,2022,8,25,Summer,0,Thu,1
25/08/2022,Manhattan,High Volume For-Hire Vehicle,212628,2022,8,25,Summer,0,Thu,1
25/08/2022,Brooklyn,High Volume For-Hire Vehicle,133440,2022,8,25,Summer,0,Thu,1
25/08/2022,Queens,High Volume For-Hire Vehicle,104536,2022,8,25,Summer,0,Thu,1
25/08/2022,Bronx,High Volume For-Hire Vehicle,59900,2022,8,25,Summer,0,Thu,1
25/08/2022,Manhattan,Yellow Taxi,92859,2022,8,25,Summer,0,Thu,1
25/08/2022,Manhattan,Green Taxi,1176,2022,8,25,Summer,0,Thu,1
25/08/2022,Bronx,Green Taxi,40,2022,8,25,Summer,0,Thu,1
25/08/2022,Staten Island,Yellow Taxi,5,2022,8,25,Summer,0,Thu,1
25/08/2022,EWR,Green Taxi,0,2022,8,25,Summer,0,Thu,1
26/08/2022,Brooklyn,Yellow Taxi,446,2022,8,26,Summer,0,Fri,1
26/08/2022,Queens,Green Taxi,470,2022,8,26,Summer,0,Fri,1
26/08/2022,Manhattan,Yellow Taxi,89368,2022,8,26,Summer,0,Fri,1
26/08/2022,Brooklyn,High Volume For-Hire Vehicle,156103,2022,8,26,Summer,0,Fri,1
26/08/2022,Manhattan,High Volume For-Hire Vehicle,230912,2022,8,26,Summer,0,Fri,1
26/08/2022,Bronx,Yellow Taxi,115,2022,8,26,Summer,0,Fri,1
26/08/2022,Queens,Yellow Taxi,9133,2022,8,26,Summer,0,Fri,1
26/08/2022,Bronx,Green Taxi,36,2022,8,26,Summer,0,Fri,1
26/08/2022,EWR,Yellow Taxi,3,2022,8,26,Summer,0,Fri,1
26/08/2022,Manhattan,Green Taxi,1109,2022,8,26,Summer,0,Fri,1
26/08/2022,Bronx,High Volume For-Hire Vehicle,68454,2022,8,26,Summer,0,Fri,1
26/08/2022,EWR,Green Taxi,0,2022,8,26,Summer,0,Fri,1
26/08/2022,Brooklyn,Green Taxi,236,2022,8,26,Summer,0,Fri,1
26/08/2022,Staten Island,Green Taxi,1,2022,8,26,Summer,0,Fri,1
26/08/2022,Queens,High Volume For-Hire Vehicle,120296,2022,8,26,Summer,0,Fri,1
26/08/2022,Staten Island,Yellow Taxi,7,2022,8,26,Summer,0,Fri,1
26/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,26,Summer,0,Fri,1
26/08/2022,Staten Island,High Volume For-Hire Vehicle,8069,2022,8,26,Summer,0,Fri,1
27/08/2022,EWR,Green Taxi,0,2022,8,27,Summer,0,Sat,0
27/08/2022,Brooklyn,Yellow Taxi,666,2022,8,27,Summer,0,Sat,0
27/08/2022,Staten Island,Yellow Taxi,8,2022,8,27,Summer,0,Sat,0
27/08/2022,Manhattan,Green Taxi,817,2022,8,27,Summer,0,Sat,0
27/08/2022,Queens,Yellow Taxi,8179,2022,8,27,Summer,0,Sat,0
27/08/2022,Manhattan,High Volume For-Hire Vehicle,255103,2022,8,27,Summer,0,Sat,0
27/08/2022,Bronx,High Volume For-Hire Vehicle,71889,2022,8,27,Summer,0,Sat,0
27/08/2022,Brooklyn,Green Taxi,272,2022,8,27,Summer,0,Sat,0
27/08/2022,Brooklyn,High Volume For-Hire Vehicle,184652,2022,8,27,Summer,0,Sat,0
27/08/2022,Staten Island,Green Taxi,0,2022,8,27,Summer,0,Sat,0
27/08/2022,Manhattan,Yellow Taxi,87829,2022,8,27,Summer,0,Sat,0
27/08/2022,EWR,High Volume For-Hire Vehicle,0,2022,8,27,Summer,0,Sat,0
27/08/2022,Queens,Green Taxi,446,2022,8,27,Summer,0,Sat,0
27/08/2022,Queens,High Volume For-Hire Vehicle,126245,2022,8,27,Summer,0,Sat,0
27/08/2022,Staten Island,High Volume For-Hire Vehicle,7604,2022,8,27,Summer,0,Sat,0
27/08/2022,Bronx,Green Taxi,36,2022,8,27,Summer,0,Sat,0
27/08/2022,EWR,Yellow Taxi,3,2022,8,27,Summer,0,Sat,0
27/08/2022,Bronx,Yellow Taxi,77,2022,8,27,Summer,0,Sat,0
28/08/2022,EWR,Green Taxi,1,2022,8,28,Summer,0,Sun,0
28/08/2022,Bronx,Green Taxi,29,2022,8,28,Summer,0,Sun,0
