Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,DayOfWeek,Workday
2020-02-19,EWR,FHVHV Taxi,24,2020,2,19,Winter,Wed,1
2020-02-19,Bronx,FHVHV Taxi,75409,2020,2,19,Winter,Wed,1
2020-02-20,Bronx,FHVHV Taxi,83013,2020,2,20,Winter,Thu,1
2020-02-20,Brooklyn,FHVHV Taxi,173768,2020,2,20,Winter,Thu,1
2020-02-20,Queens,FHVHV Taxi,119617,2020,2,20,Winter,Thu,1
2020-02-20,Staten Island,FHVHV Taxi,7884,2020,2,20,Winter,Thu,1
2020-02-20,Manhattan,FHVHV Taxi,312003,2020,2,20,Winter,Thu,1
2020-02-20,EWR,FHVHV Taxi,15,2020,2,20,Winter,Thu,1
2020-02-21,EWR,FHVHV Taxi,21,2020,2,21,Winter,Fri,1
2020-02-21,Queens,FHVHV Taxi,135623,2020,2,21,Winter,Fri,1
2020-02-21,Bronx,FHVHV Taxi,95349,2020,2,21,Winter,Fri,1
2020-02-21,Manhattan,FHVHV Taxi,354860,2020,2,21,Winter,Fri,1
2020-02-21,Staten Island,FHVHV Taxi,9329,2020,2,21,Winter,Fri,1
2020-02-21,Brooklyn,FHVHV Taxi,202913,2020,2,21,Winter,Fri,1
2020-02-22,Queens,FHVHV Taxi,135334,2020,2,22,Winter,Sat,0
2020-02-22,Bronx,FHVHV Taxi,97294,2020,2,22,Winter,Sat,0
2020-02-22,Staten Island,FHVHV Taxi,9357,2020,2,22,Winter,Sat,0
2020-02-22,Brooklyn,FHVHV Taxi,241542,2020,2,22,Winter,Sat,0
2020-02-22,EWR,FHVHV Taxi,26,2020,2,22,Winter,Sat,0
2020-02-22,Manhattan,FHVHV Taxi,365214,2020,2,22,Winter,Sat,0
2020-02-23,Staten Island,FHVHV Taxi,7387,2020,2,23,Winter,Sun,0
2020-02-23,Manhattan,FHVHV Taxi,296410,2020,2,23,Winter,Sun,0
2020-02-23,Queens,FHVHV Taxi,126906,2020,2,23,Winter,Sun,0
2020-02-23,Bronx,FHVHV Taxi,85561,2020,2,23,Winter,Sun,0
2020-02-23,Brooklyn,FHVHV Taxi,213505,2020,2,23,Winter,Sun,0
2020-02-23,EWR,FHVHV Taxi,50,2020,2,23,Winter,Sun,0
2020-02-24,Staten Island,FHVHV Taxi,7632,2020,2,24,Winter,Mon,1
